SampleID,X.SampleID,Variety,SMC_perc_GravWaterCont_OutlierRmv,SRL_giaroots_OutlierRmv,PseudoRep,Block,Plot,VarRep,Ecotype,Origin,Y_coord,X_coord,SampleSite,Date,Date_Julian,Variety_ID,Avg_root_width_diam,Network_area,Network_perimeter,SRL_giaroots,Network_surface_area,Network_length,Network_volume,DNARootWetWt_g,EnvWt_g,WetRoot_EnvWt_g,DryRoot_g,WetRootWeight_total_g,DryWetRoot_ratio,DryRootWt_total_g,SRL,SRL_log,SRL_giaroots_log,RLD,RLD_OutlierRmv,pct_water_soil,pctN_soil,pct_Ndfa_sl,sfix_rate_gN_d,fix_rate_ugN_gsoil_d,NO3_ugperG.T0,NH4_ugperG.T0,NO3_ugperG.T7,NH4_ugperG.T7,days,min,nit,pct_water_rt,pctN_roots,pct_Ndfa_rt,rfix_rate_gN_d,fix_rate_ugN_groots_d,Notes_SR,harvest_year,harvest_date,planting_year,moisture_at_harvest_percent,dry_matter_yield_tons_acre,dry_matter_yield_mg_ha,inorg_N_ugperG.T0,SMC_perc_GravWaterCont,SMC_flag,Notes_TMC,fumigated_DOC_concentration_ugC_gsoil,fumigated_TN_concentration_ugN_gsoil,unfumigated_DOC_concentration_ugC_gsoil,unfumigated_TN_concentration_ugN_gsoil,ugC_MicBiomass_g_dry_soil,ugN_MicBiomass_g_dry_soil,MicBiomass_CN_ratio,DOC_TN_ratio,NO3_ugN_g_drysoil_K2SO4,NH4_ugN_g_drysoil_K2SO4,NO3_ugN_g_drysoil_K2SO4_SMCOutRmv,NH4_ugN_g_drysoil_K2SO4_SMCOutRmv,RootSieving_Date,DNAExtraction_Date,DNAextraction_notes
B3,TMCB3,Dacotah,4.149377593,734.4190095,3,One,6,Dacotah_1,Upland,Bred,10,8,Rhizosphere,28-Jun,180,B,0.031193008,2.893610586,208.4869565,734.4190095,10.91331513,111.3652174,0.151637166,0,2.8752,3.1261,0.0237,0.2509,0.094459944,0.0237,4698.954321,8.455095278,6.599079723,1.134411912,1.134411912,15.73,0.123913858,0.441297935,3.26E-06,0.76694151,1.003521687,5.215698795,3.569710843,1.43360241,7,-0.173701033,0.366598451,73.87,0.925646968,0.133028267,4.78E-07,1.724610811,,2016,11/4/2016,2009,0.55,3,6.72511,6.219220482,4.149377593,NA,Too little for root DNA sample ,67.1635686,12.6915185,42.07238401,7.574906583,55.75818799,9.475207258,5.884640459,5.554178596,1.67,2.05,1.67,2.05,4/10/2017,9/20/2016,
H8,TMCH8,Trailblazer,7.575757576,608.6890114,2,Three,32,Trailblazer_3,Upland,Bred,5,7,Rhizosphere,20-Jul,202,H,0.034148075,16.14782609,1062.66087,608.6890114,64.66612207,602.7826087,0.990296518,0.2542,2.4221,3.7327,0.3605,1.5648,0.275064856,0.430421486,1400.447301,7.244546965,6.411307483,6.140191593,6.140191593,15.05,0.094758926,0.588450809,2.76E-06,0.641668202,0.117547229,3.402253012,0.015928916,0.59325,7,-0.415803046,-0.014516902,83.79,0.562792001,0.023240938,2.51E-08,0.150342691,,2016,11/4/2016,2009,0.57,3,6.72511,3.519800241,7.575757576,NA,,113.0333688,24.4058871,96.66499151,25.79300253,36.37417172,NA,NA,3.747721553,1.13,2.05,1.13,2.05,3-Mar,9/28/2016,
B5,TMCB5,Dacotah,5.648535565,348.2080069,2,Two,7,Dacotah_2,Upland,Bred,8,3,Rhizosphere,28-Jun,180,B,0.042904464,11.81913043,645.373913,348.2080069,48.30345569,358.3652174,1.029169951,0.2511,2.8853,3.6709,0.1606,1.0367,0.204429735,0.211932307,1690.941902,7.433040991,5.852800022,3.65045551,3.65045551,14.35,0.121948535,0.445218681,3.29E-06,0.761483395,1.248581928,4.978807229,2.687493976,0.434573494,7,-0.443617384,0.205558864,60.09,0.831194088,-0.000500233,-2.60E-09,-0.005823395,added double the glucose and shook out most,2016,11/4/2016,2009,0.71,1.3,2.91421,6.227389157,5.648535565,NA,,98.11426201,14.37643133,56.42051466,9.965150357,92.6527719,8.169038832,11.34194289,5.661782576,0.81,2.05,0.81,2.05,4/10/2017,9/27/2016,
J4,TMCJ4,Alamo,9.450549451,327.0798361,1,Two,39,Alamo_2,Lowland,Native,9,2,Rhizosphere,27-Jul,209,J,0.04438574,15.82223062,871.1652174,327.0798361,64.93991845,465.7130435,1.42385128,0.2481,2.9148,3.8855,0.2125,1.2188,0.218914186,0.266812609,1745.468644,7.464778362,5.790204288,4.743944622,4.743944622,16.53,0.102357688,0.101624515,5.61E-07,0.133359621,0.422728916,1.695,0.009393976,0.544033735,7,-0.223471601,-0.059047849,78.93,0.34863975,0.299655064,2.91E-07,1.339380344,,2016,11/4/2016,2009,0.42,3.8,8.51847,2.117728916,9.450549451,NA,,131.7196421,25.0486632,50.57520062,9.419675299,180.320981,28.94257019,6.23030297,5.369102333,1.66,2.08,1.66,2.08,2/17/2017,9/30/2016,
J4,TMCSGendoJ4,Alamo,9.450549451,327.0798361,1,Two,39,Alamo_2,Lowland,Native,9,2,Endosphere,27-Jul,209,J,0.04438574,15.82223062,871.1652174,327.0798361,64.93991845,465.7130435,1.42385128,0.2481,2.9148,3.8855,0.2125,1.2188,0.218914186,0.266812609,1745.468644,7.464778362,5.790204288,4.743944622,4.743944622,16.53,0.102357688,0.101624515,5.61E-07,0.133359621,0.422728916,1.695,0.009393976,0.544033735,7,-0.223471601,-0.059047849,78.93,0.34863975,0.299655064,2.91E-07,1.339380344,,2016,42678,2009,0.42,3.8,8.51847,2.117728916,9.450549451,NA,,131.7196421,25.0486632,50.57520062,9.419675299,180.320981,28.94257019,6.23030297,5.369102333,1.66,2.08,1.66,2.08,2/17/2017,12/18/2017,
D2,TMCD2,EG1101,8.061002179,450.5061831,2,One,14,EG1101_1,Lowland,Bred,11,3,Rhizosphere,13-Jul,195,D,0.039915219,27.26064272,1609.13913,450.5061831,105.7524982,843.3391304,1.871981256,0.254,2.945,5.038,0.2743,2.347,0.131055901,0.307588199,2741.779866,7.916362575,6.110371802,8.590599271,8.590599271,16.73,0.113052796,0.686923644,3.36E-06,0.799780004,0.51503494,2.413843373,2.274975904,1.194668675,7,0.077252324,0.251420138,82.07,0.396657946,0.043167012,3.83E-08,0.176339219,,2016,11/4/2016,2010,0.44,4.1,9.19098,2.928878313,8.061002179,NA,,154.4314865,34.6260702,40.71808998,10.45313768,252.6964367,44.76468985,5.644994694,3.895298352,1.09,2.08,1.09,2.08,8/29/2017,9/20/2016,
C3,TMCC3,EG2101,6.105263158,227.3035536,3,One,10,EG2101_1,Upland,Bred,10,7,Rhizosphere,13-Jul,195,C,0.055244746,27.71160681,1196.765217,227.3035536,117.3121129,675.9304348,2.973690574,0.2461,2.8563,6.2011,0.9501,3.5909,0.284052858,1.020005408,662.6733831,6.496282234,5.426286365,6.885305438,6.885305438,15.94,0.13235121,0.702008032,4.10E-06,0.956865216,0.845866265,3.647313253,2.242301205,1.203654217,7,-0.149603442,0.199490706,81.08,0.731948826,0.009642063,1.65E-08,0.072682769,,2016,11/4/2016,2010,0.42,4.4,9.86349,4.493179518,6.105263158,NA,,158.9821218,31.82845624,69.57876912,16.07138364,198.674117,29.17976407,6.808626572,4.329357738,0.79,2.1,0.79,2.1,11/12/2017,9/20/2016,
I2,TMCI2,NE28,8.913043478,526.6956113,2,One,34,NE28_1,Upland,Native,11,4,Rhizosphere,20-Jul,202,I,0.036740812,27.28143667,1624.591304,526.6956113,116.2115606,1006.817391,1.911573534,0.245,2.8411,6.522,1.068,3.9259,0.290146432,1.139085876,883.8819025,6.784323459,6.266622794,10.25585608,10.25585608,15.9,0.094220984,0.642775902,3.22E-06,0.696927249,1.686831325,2.830445783,1.353549398,0.495797711,7,-0.381132857,-0.047611704,83.13,0.513337553,0.010550996,1.04E-08,0.062255434,,2016,11/4/2016,2009,0.46,2.9,6.50094,4.517277108,8.913043478,NA,,187.8897423,29.99213278,64.04452777,11.4149095,275.2115878,34.40226535,7.999810042,5.6106032,1.82,2.1,1.82,2.1,14-Apr,9/23/2016,
F9,TMCF9,Southlow,8.932461874,560.8739051,3,Three,24,Southlow_3,Upland,Native,4,10,Rhizosphere,20-Jul,202,F,0.038088702,17.38041588,1075.069565,560.8739051,66.58461492,556.4521739,0.992116354,0.2494,2.8789,4.3999,0.2369,1.7704,0.155752794,0.275744747,2017.99737,7.609860897,6.329496112,5.668250727,5.668250727,16.69,0.103660296,0.639959839,3.36E-06,0.763388103,1.180781928,1.464643373,0.223454096,0.112727711,7,-0.329891928,-0.136761119,75.54,0.468128791,0.190918605,2.54E-07,1.027293053,,2016,11/4/2016,2009,0.57,3,6.72511,2.645425301,8.932461874,NA,,174.1709161,33.1415604,105.8225254,23.55064508,151.8853127,17.7609543,8.551641434,4.493402412,1.07,2.12,1.07,2.12,1/27/2017,9/28/2016,
F9,TMCSGendoF9,Southlow,8.932461874,560.8739051,3,Three,24,Southlow_3,Upland,Native,4,10,Endosphere,20-Jul,202,F,0.038088702,17.38041588,1075.069565,560.8739051,66.58461492,556.4521739,0.992116354,0.2494,2.8789,4.3999,0.2369,1.7704,0.155752794,0.275744747,2017.99737,7.609860897,6.329496112,5.668250727,5.668250727,16.69,0.103660296,0.639959839,3.36E-06,0.763388103,1.180781928,1.464643373,0.223454096,0.112727711,7,-0.329891928,-0.136761119,75.54,0.468128791,0.190918605,2.54E-07,1.027293053,,2016,42678,2009,0.57,3,6.72511,2.645425301,8.932461874,NA,,174.1709161,33.1415604,105.8225254,23.55064508,151.8853127,17.7609543,8.551641434,4.493402412,1.07,2.12,1.07,2.12,1/27/2017,12/18/2017,
K2,TMCK2,Kanlow,9.511568123,657.6534594,2,One,42,Kanlow_1,Lowland,Bred,11,5,Rhizosphere,27-Jul,209,K,0.034375893,20.09202268,1271.843478,657.6534594,84.18730762,779.5478261,1.185347412,0.2505,2.8589,5.2373,0.5748,2.6289,0.241675076,0.635339606,1226.978168,7.112309651,6.488678135,7.940794806,7.940794806,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,11/4/2016,2009,0.38,6.4,14.34689,2.846783133,9.511568123,NA,,196.0292978,34.38080162,92.27994088,11.37156756,230.5541265,42.6096927,5.410837579,8.114970992,2.12,2.14,2.12,2.14,3/7/2017,9/23/2016,
K2,TMCSGendoK2,Kanlow,9.511568123,657.6534594,2,One,42,Kanlow_1,Lowland,Bred,11,5,Endosphere,27-Jul,209,K,0.034375893,20.09202268,1271.843478,657.6534594,84.18730762,779.5478261,1.185347412,0.2505,2.8589,5.2373,0.5748,2.6289,0.241675076,0.635339606,1226.978168,7.112309651,6.488678135,7.940794806,7.940794806,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,42678,2009,0.38,6.4,14.34689,2.846783133,9.511568123,NA,,196.0292978,34.38080162,92.27994088,11.37156756,230.5541265,42.6096927,5.410837579,8.114970992,2.12,2.14,2.12,2.14,3/7/2017,12/18/2017,
K3,TMCK3,Kanlow,8.913043478,488.5212178,3,One,42,Kanlow_1,Lowland,Bred,10,5,Rhizosphere,27-Jul,209,K,0.037356881,27.05913043,1601.2,488.5212178,119.0562112,1014.452174,2.07657751,0.254,2.8617,5.6407,0.4555,3.033,0.163907881,0.497132602,2040.606813,7.6210025,6.191382905,10.33362712,10.33362712,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,11/4/2016,2009,0.38,6.4,14.34689,2.846783133,8.913043478,NA,,245.0627869,44.71944848,103.6969112,13.61882436,314.1463905,57.59374839,5.454522397,7.614233686,1.82,2.16,1.82,2.16,3/7/2017,9/23/2016,
K3,TMCSGendoK3,Kanlow,8.913043478,488.5212178,3,One,42,Kanlow_1,Lowland,Bred,10,5,Endosphere,27-Jul,209,K,0.037356881,27.05913043,1601.2,488.5212178,119.0562112,1014.452174,2.07657751,0.254,2.8617,5.6407,0.4555,3.033,0.163907881,0.497132602,2040.606813,7.6210025,6.191382905,10.33362712,10.33362712,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,42678,2009,0.38,6.4,14.34689,2.846783133,8.913043478,NA,,245.0627869,44.71944848,103.6969112,13.61882436,314.1463905,57.59374839,5.454522397,7.614233686,1.82,2.16,1.82,2.16,3/7/2017,12/18/2017,
G6,TMCG6,Cave-in-Rock,8.278867102,323.3067557,3,Two,27,Cave-in-Rock_2,Upland,Native,7,12,Rhizosphere,20-Jul,202,G,0.04686153,21.94729679,1135.8,323.3067557,86.87378697,590.0956522,1.825188128,0.2438,2.3611,3.9373,0.2683,1.82,0.170219515,0.309799518,1904.766206,7.552114554,5.778601581,6.010957036,6.010957036,15.25,0.100173563,0.723537985,3.68E-06,0.834054983,0.12555253,3.941385542,0.324255542,1.001479518,7,-0.39160043,0.028386145,86.7,0.471192455,0.005527132,4.10E-09,0.029934975,,2016,11/4/2016,2009,0.49,4.6,10.31183,4.066938072,8.278867102,NA,,145.9862667,32.33909246,99.87620093,22.30328009,102.4668128,18.58483773,5.513462872,4.478094725,1.13,2.18,1.13,2.18,2/2/2017,9/28/2016,
G6,TMCSGendoG6,Cave-in-Rock,8.278867102,323.3067557,3,Two,27,Cave-in-Rock_2,Upland,Native,7,12,Endosphere,20-Jul,202,G,0.04686153,21.94729679,1135.8,323.3067557,86.87378697,590.0956522,1.825188128,0.2438,2.3611,3.9373,0.2683,1.82,0.170219515,0.309799518,1904.766206,7.552114554,5.778601581,6.010957036,6.010957036,15.25,0.100173563,0.723537985,3.68E-06,0.834054983,0.12555253,3.941385542,0.324255542,1.001479518,7,-0.39160043,0.028386145,86.7,0.471192455,0.005527132,4.10E-09,0.029934975,,2016,42678,2009,0.49,4.6,10.31183,4.066938072,8.278867102,NA,,145.9862667,32.33909246,99.87620093,22.30328009,102.4668128,18.58483773,5.513462872,4.478094725,1.13,2.18,1.13,2.18,2/2/2017,12/18/2017,
A1,TMCA1,Blackwell,7.327586207,636.4528206,1,One,2,Blackwell_1,Upland,Native,12,9,Rhizosphere,28-Jun,180,A,0.034887612,9.060642722,595.3826087,636.4528206,34.86985018,318.1478261,0.499876528,0.2456,2.4104,3.0123,0.0705,0.8475,0.117129091,0.099266905,3204.97377,8.072459185,6.455910292,3.24078462,3.24078462,14.04,0.111181622,0.637578442,4.34E-06,0.994207649,1.004746988,4.149686747,3.439012048,0.957368675,7,-0.108293287,0.347752151,70.19,0.604739875,0.000441606,1.15E-09,0.003740287,,2016,11/4/2016,2009,0.44,4.8,10.76017,5.154433735,7.327586207,NA,,93.86316278,20.71558477,132.4781147,6.932248991,NA,25.52469588,NA,19.11040917,1.25,2.19,1.25,2.19,2/23/2017,9/20/2016,
J12,TMCJ12,Alamo,10.91314031,505.5394772,3,Four,37,Alamo_4,Lowland,Native,1,1,Rhizosphere,27-Jul,209,J,0.037828167,14.6362949,894.9913043,505.5394772,58.3621469,491.0956522,0.971428888,0.2467,2.8762,4.0011,0.218,1.3716,0.193795004,0.265809227,1847.5493,7.521615337,6.225626131,5.002502314,5.002502314,16.19,0.093869665,0.539096517,2.87E-06,0.648779609,1.195893976,2.49553012,2.548626506,2.190838554,7,0.149720138,0.193247504,86.47,0.537645322,0.007287765,7.89E-09,0.050233755,,2016,11/4/2016,2009,0.46,2.9,6.50094,3.691424096,10.91314031,NA,,243.687742,40.18320629,62.41938536,11.78635364,402.8185704,52.58676418,7.660075243,5.29590298,1.14,2.19,1.14,2.19,2/17/2017,9/30/2016,
J12,TMCSGendoJ12,Alamo,10.91314031,505.5394772,3,Four,37,Alamo_4,Lowland,Native,1,1,Endosphere,27-Jul,209,J,0.037828167,14.6362949,894.9913043,505.5394772,58.3621469,491.0956522,0.971428888,0.2467,2.8762,4.0011,0.218,1.3716,0.193795004,0.265809227,1847.5493,7.521615337,6.225626131,5.002502314,5.002502314,16.19,0.093869665,0.539096517,2.87E-06,0.648779609,1.195893976,2.49553012,2.548626506,2.190838554,7,0.149720138,0.193247504,86.47,0.537645322,0.007287765,7.89E-09,0.050233755,,2016,42678,2009,0.46,2.9,6.50094,3.691424096,10.91314031,NA,,243.687742,40.18320629,62.41938536,11.78635364,402.8185704,52.58676418,7.660075243,5.29590298,1.14,2.19,1.14,2.19,2/17/2017,12/18/2017,
H11,TMCH11,Trailblazer,12.72321429,NA,2,Four,29,Trailblazer_4,Upland,Bred,2,6,Rhizosphere,20-Jul,202,H,0.021452594,1.652249527,169.4,2483.248077,6.287689436,93.29565217,0.037570009,0,2.8892,2.9964,0.0107,0.1072,0.099813433,0.0107,8719.219829,9.073285044,7.817322691,0.950347888,0.950347888,14.32,0.101264632,0.745230439,3.86E-06,0.86841756,1.870626506,2.132024096,5.072746988,1.683563855,7,0.393380034,0.457445783,86.49,0.566532406,0.216134913,2.49E-07,1.407441752,,2016,11/4/2016,2009,0.58,2.7,6.0526,4.002650602,12.72321429,NA,Not enough for root DNA,189.6872116,37.88349061,98.58947299,23.70846577,202.4394192,26.25004601,7.711964357,4.158407969,1.31,2.21,1.31,2.21,3-Mar,9/28/2016,
C10,TMCC10,EG2101,6.342494715,507.8200659,1,Four,9,EG2101_4,Upland,Bred,3,9,Rhizosphere,13-Jul,195,C,0.0376987,13.20408318,833.7913043,507.8200659,51.31074,433.2434783,0.853143677,0.2433,2.8402,3.5525,0.0957,0.9556,0.134353503,0.128388207,3374.480318,8.123996612,6.230127184,4.413196275,4.413196275,16.07,0.120889572,0.823213618,4.35E-06,1.024901562,1.372337349,2.842698795,5.54653012,1.295143373,7,0.375233907,0.596313253,84.76,0.57222169,0.006000312,5.55E-09,0.035360543,,2016,11/4/2016,2010,0.5,4.6,10.31183,4.215036145,6.342494715,NA,,159.6287999,30.08986627,70.64196729,15.23724948,197.7485168,27.50484589,7.189588249,4.636136422,1.42,2.22,1.42,2.22,1/9/2018,9/28/2016,
L12,TMCL12,EG1102,10.61946903,464.0896637,3,Four,45,EG1102_4,Lowland,Bred,1,12,Rhizosphere,27-Jul,209,L,0.038388162,16.52120983,952.5478261,464.0896637,71.22214624,590.5652174,1.272523961,0.2873,2.8737,0.2555,0.6482,-2.3309,-0.24757467,0.577071797,1023.382567,6.930868662,6.140077774,6.01574022,6.01574022,14.96,0.100247136,0.479346497,2.88E-06,0.616065559,1.307396386,3.385915663,3.255216867,1.609228916,7,0.024447676,0.278260069,77.21,0.453428617,0.03910945,5.39E-08,0.227350564,,2016,11/4/2016,2010,0.44,4.8,10.76017,4.693312048,10.61946903,NA,the wet root envwt looks wrong ,204.0263367,38.91809083,69.58342876,9.626910254,298.7620177,54.242927,5.507852069,7.228012615,1.57,2.22,1.57,2.22,3/24/2017,9/30/2016,
C8,TMCC8,EG2101,NA,338.7857255,2,Three,12,EG2101_3,Upland,Bred,5,2,Rhizosphere,13-Jul,195,C,0.042502411,10.27402647,572.8869565,338.7857255,40.48718176,303.2173913,0.8950123,0.2531,2.8259,3.4461,0.0886,0.8733,0.142857143,0.124757143,2430.461169,7.7958363,5.825367829,3.088697069,3.088697069,16.26,0.096687539,1.124234647,4.74E-06,1.119459128,0.440291566,4.247710843,2.315819277,0.798079518,7,-0.224871945,0.26793253,86.13,0.592046743,0.015676378,1.41E-08,0.095583406,,2016,11/4/2016,2010,0.55,3.8,8.51847,4.68800241,39.38547486,1,,145.0288304,31.6983265,83.4862724,18.84566489,136.7612399,23.80122521,5.745974785,4.429998776,1.46,2.22,NA,NA,1/9/2018,9/27/2016,
D10,TMCD10,EG1101,6.196581197,177.4655517,1,Four,13,EG1101_4,Lowland,Bred,3,4,Rhizosphere,13-Jul,195,D,0.056417751,20.58971645,923.1304348,177.4655517,93.0919078,525.226087,2.959594591,0.25,2.895,5.342,0.7414,2.697,0.302983245,0.817145811,642.7568737,6.46576654,5.178776515,5.350168962,5.350168962,15.86,0.08935049,0.558578251,2.16E-06,0.513998357,1.273087952,3.626891566,4.688819277,1.727674699,7,0.216644923,0.487961618,83.31,0.454905336,0.010054086,1.21E-08,0.047102548,,2016,11/4/2016,2010,0.53,4.4,9.86349,4.899979518,6.196581197,NA,,166.686806,31.48731475,52.29781795,12.86172996,254.1977511,34.49182368,7.36979736,4.066157361,0.99,2.25,0.99,2.25,8/29/2017,9/27/2016,
I7,TMCI7,NE28,7.559395248,654.9581153,1,Three,36,NE28_3,Upland,Native,6,3,Rhizosphere,20-Jul,202,I,0.033989856,14.12748582,951.4434783,654.9581153,56.91774216,533.026087,0.813832327,0.2546,2.8703,4.0497,0.4222,1.434,0.357978633,0.51334136,1038.346271,6.945384603,6.484571287,5.42962297,5.42962297,16.84,0.086877623,0.768689872,3.50E-06,0.76849193,0.157206145,2.842698795,0.052687952,0.004656145,7,-0.420365835,-0.01493117,79.48,0.689100284,0.050535382,7.89E-08,0.400275241,,2016,11/4/2016,2009,0.63,2.6,5.82843,2.99990494,7.559395248,NA,Not enough for root DNA,159.4132735,25.95612216,96.25013264,17.17139297,140.3625353,16.26801702,8.628128132,5.60526061,1.5,2.27,1.5,2.27,14-Apr,9/30/2016,
E10,TMCE10,Shelter,6.105263158,604.0658088,1,Four,17,Shelter_4,Upland,Bred,3,11,Rhizosphere,13-Jul,195,E,0.034307408,8.26442344,558.8,604.0658088,31.74914748,294.573913,0.487652022,0.2548,2.8485,3.2647,0.0599,0.671,0.143921192,0.09657112,3050.331342,8.0230055,6.403683147,3.000651044,3.000651044,15.67,0.091868526,0.658262161,2.66E-06,0.622796851,1.388674699,4.394746988,4.223204819,1.35273253,7,-0.02964062,0.404932874,88.64,0.715845101,0.037180384,3.21E-08,0.274102942,,2016,11/4/2016,2010,0.58,4.3,9.63932,5.783421687,6.105263158,NA,,139.8627495,28.24204453,69.40527461,15.5096264,156.5721664,23.57855208,6.640448738,4.47498043,1.49,2.39,1.49,2.39,1/11/2018,9/28/2016,only had 300uL of supernatent at step13
K4,TMCK4,Kanlow,9.170305677,428.5330453,1,Two,43,Kanlow_2,Lowland,Bred,9,7,Rhizosphere,27-Jul,209,K,0.039375315,18.95644612,1084.356522,428.5330453,82.18169968,664.3565217,1.550304064,0.2516,2.8734,4.8656,0.4043,2.2438,0.202941472,0.455360074,1458.969636,7.285485737,6.060367854,6.767408798,6.767408798,14.66,0.069911671,1.064323535,4.35E-06,0.953956878,0.838514458,1.290650602,0.025567952,0.36636506,7,-0.248176007,-0.116135215,79.9,0.555374593,0.191775194,2.69E-07,1.365475259,exetainer may not have been sealed - no positive pressure when opening,2016,11/4/2016,2009,0.45,4.3,9.63932,2.12916506,9.170305677,NA,,202.4982021,35.19545417,87.58149404,12.60584298,255.3704624,41.83261333,6.104578272,6.947690383,1.65,2.4,1.65,2.4,3/7/2017,9/30/2016,
K4,TMCSGendoK4,Kanlow,9.170305677,428.5330453,1,Two,43,Kanlow_2,Lowland,Bred,9,7,Endosphere,27-Jul,209,K,0.039375315,18.95644612,1084.356522,428.5330453,82.18169968,664.3565217,1.550304064,0.2516,2.8734,4.8656,0.4043,2.2438,0.202941472,0.455360074,1458.969636,7.285485737,6.060367854,6.767408798,6.767408798,14.66,0.069911671,1.064323535,4.35E-06,0.953956878,0.838514458,1.290650602,0.025567952,0.36636506,7,-0.248176007,-0.116135215,79.9,0.555374593,0.191775194,2.69E-07,1.365475259,exetainer may not have been sealed - no positive pressure when opening,2016,42678,2009,0.45,4.3,9.63932,2.12916506,9.170305677,NA,,202.4982021,35.19545417,87.58149404,12.60584298,255.3704624,41.83261333,6.104578272,6.947690383,1.65,2.4,1.65,2.4,3/7/2017,12/18/2017,
E5,TMCE5,Shelter,7.575757576,360.7509123,2,Two,19,Shelter_2,Upland,Bred,8,4,Rhizosphere,13-Jul,195,E,0.040581315,10.5594707,645.5130435,360.7509123,44.00620855,345.173913,0.956820624,0.2441,2.8838,3.7421,0.2415,1.1024,0.28137015,0.310182454,1112.80928,7.01464298,5.888187727,3.516083457,3.516083457,13.94,0.070586394,1.506190045,5.02E-06,1.094917857,0.018420361,1.919638554,0.008250361,0.303466265,7,-0.232334613,-0.001452857,78.73,0.427455745,0.177317092,1.69E-07,0.780589183,,2016,11/4/2016,2010,0.5,4.6,10.31183,1.938058916,7.575757576,NA,,165.0204594,32.79205288,83.80395831,17.51299876,180.4811136,28.29454467,6.378654108,4.785243205,0.95,2.43,0.95,2.43,1/10/2018,9/28/2016,
I11,TMCI11,NE28,12.08053691,830.6405331,2,Four,33,NE28_4,Upland,Native,2,7,Rhizosphere,20-Jul,202,I,0.031773026,10.8520983,780.573913,830.6405331,41.61451843,416.9043478,0.50190706,0.2525,2.8702,3.7733,0.0734,1.1556,0.081275606,0.093922091,4438.831645,8.398146478,6.72219713,4.246759171,4.246759171,16.57,0.09661406,0.514534884,2.54E-06,0.57205183,2.552710843,2.319903614,4.337566265,0.372083133,7,-0.023280723,0.254979346,89.15,0.757767549,0.018819362,1.26E-08,0.163916117,,2016,11/4/2016,2009,0.65,2.8,6.27677,4.872614458,12.08053691,NA,,272.239263,38.92743216,140.7690711,27.62263005,292.1559819,20.93481873,13.95550569,5.09615018,1.95,2.46,1.95,2.46,14-Apr,9/30/2016,
D8,TMCD8,EG1101,9.67032967,480.1901895,2,Three,16,EG1101_3,Lowland,Bred,5,1,Rhizosphere,13-Jul,195,D,0.039465291,17.15727788,994.8,480.1901895,66.9167884,539.7217391,1.123974939,0.253,2.194,4.962,0.4459,3.021,0.16109104,0.486656033,1109.041504,7.011251411,6.174182254,5.497827637,5.497827637,15.99,0.089263288,0.769514207,3.10E-06,0.707408531,0.816459036,3.169445783,1.471586747,1.507120482,7,-0.14388537,0.093589673,81.59,0.393073673,0.459475309,3.66E-07,1.860016962,small chunk of soil clinging to side appears drier than rest of soil,2016,11/4/2016,2010,0.51,3.8,8.51847,3.985904819,9.67032967,NA,,194.594104,36.78592803,64.63894053,16.86422967,288.7892522,36.892034,7.827956903,3.832902053,1.65,2.5,1.65,2.5,10/15/2017,9/27/2016,
G3,TMCG3,Cave-in-Rock,6.18336887,464.0979159,3,One,26,Cave-in-Rock_1,Upland,Native,10,11,Rhizosphere,20-Jul,202,G,0.038964685,14.44952741,896.0608696,464.0979159,54.47084068,444.9826087,0.958811909,0.2506,2.3919,3.2636,0.1158,1.1223,0.132843868,0.149090673,2984.644167,8.001235812,6.140095556,4.532775886,4.532775886,16.66,0.126418861,0.604197401,3.97E-06,0.87896372,1.792207229,3.140855422,0.404349398,0.706998795,7,-0.545959208,-0.198265404,82.98,0.60112414,0.022006173,2.69E-08,0.152051054,,2016,11/4/2016,2009,0.48,4.6,10.31183,4.933062651,6.18336887,NA,,131.1307409,30.3738177,85.8787593,20.27361461,100.5599592,18.70407979,5.37636496,4.235986574,1.24,2.52,1.24,2.52,2/2/2017,9/23/2016,added 500ul instead of 250ul of C2 to sampleG3
